C:\Users\bgsvisluke2\Box Sync\Data\New TGV test models\res2D_input
   0.75
3
826
1
0
     1.125      0.750      1.000       11.7146
     1.875      0.750      1.000       11.7079
     2.625      0.750      1.000       11.6989
     3.375      0.750      1.000       11.6836
     4.125      0.750      1.000       11.6612
     4.875      0.750      1.000       11.6367
     5.625      0.750      1.000       11.6216
     6.375      0.750      1.000       11.6452
     7.125      0.750      1.000       11.7612
     7.875      0.750      1.000       12.0033
     8.625      0.750      1.000       12.4105
     9.375      0.750      1.000       12.9702
    10.125      0.750      1.000       14.0407
    10.875      0.750      1.000       14.6476
    11.625      0.750      1.000       16.0253
    12.375      0.750      1.000       17.0056
    13.125      0.750      1.000       17.3935
    13.875      0.750      1.000       18.8402
    14.625      0.750      1.000       19.1073
    15.375      0.750      1.000       21.3353
    16.125      0.750      1.000       21.5365
    16.875      0.750      1.000       20.6469
    17.625      0.750      1.000       18.9221
    18.375      0.750      1.000       18.1039
    19.125      0.750      1.000       17.4419
    19.875      0.750      1.000       16.3721
    20.625      0.750      1.000       15.6225
    21.375      0.750      1.000       14.2216
    22.125      0.750      1.000       13.6429
    22.875      0.750      1.000       12.7889
    23.625      0.750      1.000       12.2554
    24.375      0.750      1.000       11.9092
    25.125      0.750      1.000       11.7087
    25.875      0.750      1.000       11.6316
    26.625      0.750      1.000       11.6217
    27.375      0.750      1.000       11.6436
    28.125      0.750      1.000       11.6693
    28.875      0.750      1.000       11.6896
    29.625      0.750      1.000       11.7023
    30.375      0.750      1.000       11.7093
    31.125      0.750      1.000       11.7130
    31.875      0.750      1.000       11.7153
    32.625      0.750      1.000       11.7184
     1.500      0.750      2.000       11.6785
     2.250      0.750      2.000       11.6519
     3.000      0.750      2.000       11.6156
     3.750      0.750      2.000       11.5742
     4.500      0.750      2.000       11.5512
     5.250      0.750      2.000       11.5836
     6.000      0.750      2.000       11.7344
     6.750      0.750      2.000       12.0576
     7.500      0.750      2.000       12.5957
     8.250      0.750      2.000       13.4613
     9.000      0.750      2.000       14.4000
     9.750      0.750      2.000       15.9821
    10.500      0.750      2.000       17.2850
    11.250      0.750      2.000       19.3026
    12.000      0.750      2.000       20.7710
    12.750      0.750      2.000       21.7951
    13.500      0.750      2.000       25.0655
    14.250      0.750      2.000       26.0023
    15.000      0.750      2.000       25.9665
    15.750      0.750      2.000       28.7596
    16.500      0.750      2.000       27.9976
    17.250      0.750      2.000       26.1139
    18.000      0.750      2.000       25.5802
    18.750      0.750      2.000       23.9281
    19.500      0.750      2.000       21.1463
    20.250      0.750      2.000       20.5379
    21.000      0.750      2.000       18.4155
    21.750      0.750      2.000       16.7003
    22.500      0.750      2.000       15.4515
    23.250      0.750      2.000       14.0548
    24.000      0.750      2.000       13.1348
    24.750      0.750      2.000       12.4318
    25.500      0.750      2.000       11.9306
    26.250      0.750      2.000       11.6647
    27.000      0.750      2.000       11.5567
    27.750      0.750      2.000       11.5511
    28.500      0.750      2.000       11.5866
    29.250      0.750      2.000       11.6284
    30.000      0.750      2.000       11.6599
    30.750      0.750      2.000       11.6794
    31.500      0.750      2.000       11.6910
    32.250      0.750      2.000       11.7006
     2.250      1.500      1.000       11.6077
     3.000      1.500      1.000       11.5599
     3.750      1.500      1.000       11.5245
     4.500      1.500      1.000       11.5375
     5.250      1.500      1.000       11.6545
     6.000      1.500      1.000       11.9397
     6.750      1.500      1.000       12.4485
     7.500      1.500      1.000       13.2514
     8.250      1.500      1.000       14.3551
     9.000      1.500      1.000       15.7547
     9.750      1.500      1.000       17.5146
    10.500      1.500      1.000       19.4613
    11.250      1.500      1.000       21.6576
    12.000      1.500      1.000       23.2797
    12.750      1.500      1.000       25.5744
    13.500      1.500      1.000       28.9851
    14.250      1.500      1.000       30.4445
    15.000      1.500      1.000       30.5293
    15.750      1.500      1.000       32.1448
    16.500      1.500      1.000       32.0156
    17.250      1.500      1.000       30.6959
    18.000      1.500      1.000       29.9495
    18.750      1.500      1.000       27.6195
    19.500      1.500      1.000       24.6139
    20.250      1.500      1.000       22.9172
    21.000      1.500      1.000       20.7661
    21.750      1.500      1.000       18.6953
    22.500      1.500      1.000       16.8901
    23.250      1.500      1.000       15.2654
    24.000      1.500      1.000       13.9402
    24.750      1.500      1.000       12.9820
    25.500      1.500      1.000       12.2691
    26.250      1.500      1.000       11.8218
    27.000      1.500      1.000       11.5936
    27.750      1.500      1.000       11.5185
    28.500      1.500      1.000       11.5297
    29.250      1.500      1.000       11.5736
    30.000      1.500      1.000       11.6188
    30.750      1.500      1.000       11.6525
    31.500      1.500      1.000       11.6752
     1.875      0.750      3.000       11.6113
     2.625      0.750      3.000       11.5525
     3.375      0.750      3.000       11.4975
     4.125      0.750      3.000       11.4840
     4.875      0.750      3.000       11.5662
     5.625      0.750      3.000       11.8284
     6.375      0.750      3.000       12.3241
     7.125      0.750      3.000       13.1043
     7.875      0.750      3.000       14.2942
     8.625      0.750      3.000       15.6636
     9.375      0.750      3.000       17.7019
    10.125      0.750      3.000       19.4521
    10.875      0.750      3.000       22.4495
    11.625      0.750      3.000       24.1230
    12.375      0.750      3.000       25.9234
    13.125      0.750      3.000       30.0875
    13.875      0.750      3.000       33.1059
    14.625      0.750      3.000       33.6046
    15.375      0.750      3.000       33.4583
    16.125      0.750      3.000       35.5785
    16.875      0.750      3.000       33.9157
    17.625      0.750      3.000       33.4851
    18.375      0.750      3.000       32.1617
    19.125      0.750      3.000       27.9934
    19.875      0.750      3.000       25.7464
    20.625      0.750      3.000       23.4274
    21.375      0.750      3.000       21.3460
    22.125      0.750      3.000       18.7432
    22.875      0.750      3.000       17.0470
    23.625      0.750      3.000       15.1393
    24.375      0.750      3.000       13.8637
    25.125      0.750      3.000       12.8604
    25.875      0.750      3.000       12.1341
    26.625      0.750      3.000       11.7126
    27.375      0.750      3.000       11.5141
    28.125      0.750      3.000       11.4740
    28.875      0.750      3.000       11.5108
    29.625      0.750      3.000       11.5698
    30.375      0.750      3.000       11.6206
    31.125      0.750      3.000       11.6551
    31.875      0.750      3.000       11.6793
     2.250      0.750      4.000       11.4893
     3.000      0.750      4.000       11.4207
     3.750      0.750      4.000       11.4113
     4.500      0.750      4.000       11.5191
     5.250      0.750      4.000       11.8377
     6.000      0.750      4.000       12.4197
     6.750      0.750      4.000       13.3408
     7.500      0.750      4.000       14.7384
     8.250      0.750      4.000       16.3293
     9.000      0.750      4.000       18.8163
     9.750      0.750      4.000       20.9277
    10.500      0.750      4.000       24.3849
    11.250      0.750      4.000       26.9178
    12.000      0.750      4.000       28.8490
    12.750      0.750      4.000       34.7464
    13.500      0.750      4.000       38.1364
    14.250      0.750      4.000       41.0118
    15.000      0.750      4.000       41.3353
    15.750      0.750      4.000       39.5759
    16.500      0.750      4.000       41.1791
    17.250      0.750      4.000       41.5873
    18.000      0.750      4.000       40.3006
    18.750      0.750      4.000       36.2439
    19.500      0.750      4.000       32.9283
    20.250      0.750      4.000       28.1343
    21.000      0.750      4.000       26.0362
    21.750      0.750      4.000       23.2735
    22.500      0.750      4.000       20.0630
    23.250      0.750      4.000       18.0069
    24.000      0.750      4.000       15.7218
    24.750      0.750      4.000       14.2128
    25.500      0.750      4.000       13.0485
    26.250      0.750      4.000       12.2011
    27.000      0.750      4.000       11.6995
    27.750      0.750      4.000       11.4539
    28.500      0.750      4.000       11.3946
    29.250      0.750      4.000       11.4334
    30.000      0.750      4.000       11.5070
    30.750      0.750      4.000       11.5763
    31.500      0.750      4.000       11.6284
     3.375      2.250      1.000       11.4149
     4.125      2.250      1.000       11.4972
     4.875      2.250      1.000       11.7422
     5.625      2.250      1.000       12.2262
     6.375      2.250      1.000       13.0300
     7.125      2.250      1.000       14.1823
     7.875      2.250      1.000       15.8015
     8.625      2.250      1.000       17.7691
     9.375      2.250      1.000       20.3205
    10.125      2.250      1.000       22.9592
    10.875      2.250      1.000       26.0185
    11.625      2.250      1.000       28.9961
    12.375      2.250      1.000       32.7229
    13.125      2.250      1.000       37.1619
    13.875      2.250      1.000       40.4982
    14.625      2.250      1.000       41.7688
    15.375      2.250      1.000       41.3544
    16.125      2.250      1.000       41.8138
    16.875      2.250      1.000       41.8465
    17.625      2.250      1.000       41.5864
    18.375      2.250      1.000       39.3786
    19.125      2.250      1.000       35.2858
    19.875      2.250      1.000       31.5457
    20.625      2.250      1.000       27.9130
    21.375      2.250      1.000       25.0178
    22.125      2.250      1.000       22.0277
    22.875      2.250      1.000       19.4322
    23.625      2.250      1.000       17.0386
    24.375      2.250      1.000       15.2111
    25.125      2.250      1.000       13.7656
    25.875      2.250      1.000       12.7407
    26.625      2.250      1.000       12.0460
    27.375      2.250      1.000       11.6338
    28.125      2.250      1.000       11.4461
    28.875      2.250      1.000       11.4037
    29.625      2.250      1.000       11.4406
    30.375      2.250      1.000       11.5060
     3.000      1.500      2.000       11.3608
     3.750      1.500      2.000       11.3960
     4.500      1.500      2.000       11.5877
     5.250      1.500      2.000       12.0085
     6.000      1.500      2.000       12.7244
     6.750      1.500      2.000       13.8475
     7.500      1.500      2.000       15.3638
     8.250      1.500      2.000       17.3633
     9.000      1.500      2.000       19.8861
     9.750      1.500      2.000       22.7316
    10.500      1.500      2.000       26.0692
    11.250      1.500      2.000       28.8587
    12.000      1.500      2.000       32.6741
    12.750      1.500      2.000       38.1518
    13.500      1.500      2.000       41.9346
    14.250      1.500      2.000       44.8556
    15.000      1.500      2.000       45.5499
    15.750      1.500      2.000       43.4670
    16.500      1.500      2.000       44.4004
    17.250      1.500      2.000       46.0323
    18.000      1.500      2.000       43.8998
    18.750      1.500      2.000       40.3320
    19.500      1.500      2.000       36.2706
    20.250      1.500      2.000       31.2215
    21.000      1.500      2.000       27.9968
    21.750      1.500      2.000       25.0309
    22.500      1.500      2.000       21.6786
    23.250      1.500      2.000       18.9810
    24.000      1.500      2.000       16.6482
    24.750      1.500      2.000       14.7727
    25.500      1.500      2.000       13.4549
    26.250      1.500      2.000       12.4780
    27.000      1.500      2.000       11.8410
    27.750      1.500      2.000       11.4934
    28.500      1.500      2.000       11.3587
    29.250      1.500      2.000       11.3597
    30.000      1.500      2.000       11.4258
    30.750      1.500      2.000       11.5078
     4.500      3.000      1.000       11.8020
     5.250      3.000      1.000       12.3895
     6.000      3.000      1.000       13.2756
     6.750      3.000      1.000       14.5829
     7.500      3.000      1.000       16.3159
     8.250      3.000      1.000       18.5526
